ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Primary_Country,Secondary_Country,Primary_Language,Secondary_Language,Main_Narrative,Recoded_Main_Narrative,Recoded_Narrative_Coder,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder,Notes
1700,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1701,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1702,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1703,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1704,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1705,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1706,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1707,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1708,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1709,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1710,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1711,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1712,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1713,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1716,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1717,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1718,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1719,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1720,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1721,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1722,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1723,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1724,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1725,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1727,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1728,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1729,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1731,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1732,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1733,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1734,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1735,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1736,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1737,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1738,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1739,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1740,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1741,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1742,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1743,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1744,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1745,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1746,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1747,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1748,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1749,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1750,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1751,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1752,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1753,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1754,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1755,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1757,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1759,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1760,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1761,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1762,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1763,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1764,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1765,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1766,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1767,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1768,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1769,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1770,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1771,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1772,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1773,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1774,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1775,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1776,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1778,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1779,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1780,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1781,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1782,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1783,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1784,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1785,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1786,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1787,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1788,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1789,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1790,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1791,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1792,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1793,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1794,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1795,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1796,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1798,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1800,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1801,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1802,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1803,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1804,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1806,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1807,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1808,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1809,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1810,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1811,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1812,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1813,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1814,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1815,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1816,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1817,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1818,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1819,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1821,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1822,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1823,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1824,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1825,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1826,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1827,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1828,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1829,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1830,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1831,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1834,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1835,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1836,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1837,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1838,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1839,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1840,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1841,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1842,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1843,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1845,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1846,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1847,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1848,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1850,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1852,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1853,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1854,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1855,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1856,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1857,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1858,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1859,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1860,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1861,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1862,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1865,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1866,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1867,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1868,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1869,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1870,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1871,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1872,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1873,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1874,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1875,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1876,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1877,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1878,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1879,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1880,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1881,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1882,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1884,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1885,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1886,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1887,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1889,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1890,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1892,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1893,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1894,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1895,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1897,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1898,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1899,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1900,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1901,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1902,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1903,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1905,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1906,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1907,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1908,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1909,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1910,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1911,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1912,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1913,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1914,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1915,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1916,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1917,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1918,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1919,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1920,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1921,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1922,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1923,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1924,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1925,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1926,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1927,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1928,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1929,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1930,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1931,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1932,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1933,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1934,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1935,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1936,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1937,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1938,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1939,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1940,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1941,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1942,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1943,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1944,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1945,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1946,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1947,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1948,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1949,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1951,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1952,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1953,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1954,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1956,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1958,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1959,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1962,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1963,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1964,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1967,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1968,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1970,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1971,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1972,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1975,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1976,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1977,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1979,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,Afghanistan,,Spanish,,,,,,,,,,,,,,,,
